client_id,client_name,layer_name,param_name,flat_index_in_param,selected_count,total_rounds,selected_frequency,importance_mean,importance_std,importance_rank_mean
2,client_2,fc1,fc1.weight,279,20,20,1.0,0.0,0.0,280.0
2,client_2,fc1,fc1.weight,280,20,20,1.0,5.484001803779393e-08,2.3904209668869145e-07,275.45
2,client_2,fc1,fc1.weight,281,20,20,1.0,4.7364742385980205e-07,2.064581255473253e-06,272.05
2,client_2,fc1,fc1.weight,282,20,20,1.0,2.922530029536574e-07,1.2739013058212867e-06,273.9
2,client_2,fc1,fc1.weight,283,20,20,1.0,5.34367394777746e-10,2.3292534725592997e-09,281.95
2,client_2,fc1,fc1.weight,284,20,20,1.0,3.1187739057969564e-10,1.3594420283120575e-09,283.1
2,client_2,fc1,fc1.weight,285,20,20,1.0,3.835283223452279e-07,1.671761199088541e-06,276.35
2,client_2,fc1,fc1.weight,286,20,20,1.0,1.556255369905557e-07,6.783559887760832e-07,279.55
2,client_2,fc1,fc1.weight,287,20,20,1.0,6.104851308919024e-07,2.661042992092003e-06,277.05
2,client_2,fc1,fc1.weight,288,20,20,1.0,4.2666314925554616e-08,1.8597815505377368e-07,283.4
2,client_2,fc1,fc1.weight,289,20,20,1.0,3.3014188716151693e-08,1.4390551231668605e-07,284.45
2,client_2,fc1,fc1.weight,290,20,20,1.0,2.3057975795381935e-07,1.0050738633467673e-06,282.1
2,client_2,fc1,fc1.weight,291,20,20,1.0,7.098705282260198e-07,3.0942538955350575e-06,280.5
2,client_2,fc1,fc1.weight,292,20,20,1.0,7.974986147019081e-07,3.476215869099298e-06,281.1
2,client_2,fc1,fc1.weight,293,20,20,1.0,3.904315235558897e-07,1.7018515555527433e-06,283.9
2,client_2,fc1,fc1.weight,294,20,20,1.0,9.054913903128181e-08,3.9469454646197184e-07,289.45
2,client_2,fc1,fc1.weight,295,20,20,1.0,1.0836215125209491e-08,4.723396666125512e-08,291.85
2,client_2,fc1,fc1.weight,296,20,20,1.0,1.2131585208408068e-06,5.2880353948403595e-06,284.05
2,client_2,fc1,fc1.weight,297,20,20,1.0,1.8714204088610132e-07,8.157332443104726e-07,289.55
2,client_2,fc1,fc1.weight,298,20,20,1.0,1.3191289838232478e-08,5.749949933981037e-08,294.25
2,client_2,fc1,fc1.weight,299,20,20,1.0,1.5926020751066973e-07,6.941991502663267e-07,291.8
2,client_2,fc1,fc1.weight,300,20,20,1.0,9.317304602554557e-08,3.5658072649221785e-07,109.0
2,client_2,fc1,fc1.weight,301,20,20,1.0,3.533502172595182e-08,9.199224480724162e-08,103.6
2,client_2,fc1,fc1.weight,302,20,20,1.0,1.3119994268784296e-07,1.1267962804150843e-07,57.7
2,client_2,fc1,fc1.weight,303,20,20,1.0,1.9167729761607537e-08,7.306971932911754e-08,148.85
2,client_2,fc1,fc1.weight,304,20,20,1.0,6.945963097089447e-08,1.6866332947392754e-07,95.35
2,client_2,fc1,fc1.weight,305,20,20,1.0,3.5274889085244732e-09,1.2893825669758024e-08,159.2
2,client_2,fc1,fc1.weight,306,20,20,1.0,7.405186226105975e-07,2.4654859428040926e-06,61.8
2,client_2,fc1,fc1.weight,307,20,20,1.0,9.293356879325199e-08,3.157720517236968e-07,93.7
2,client_2,fc1,fc1.weight,308,20,20,1.0,6.583480632055424e-10,8.629426134379601e-10,161.45
2,client_2,fc1,fc1.weight,309,20,20,1.0,7.163974617641067e-07,2.0522049690881754e-06,60.35
2,client_2,fc1,fc1.weight,310,20,20,1.0,9.460366136693211e-07,7.283927928365453e-07,26.95
2,client_2,fc1,fc1.weight,311,20,20,1.0,5.5513975080745406e-08,1.9779632721467664e-07,107.2
2,client_2,fc1,fc1.weight,312,20,20,1.0,9.416110570772961e-09,1.086467474894296e-08,117.1
2,client_2,fc1,fc1.weight,313,20,20,1.0,3.290883847761883e-07,1.3859377934618863e-06,103.8
2,client_2,fc1,fc1.weight,314,20,20,1.0,4.618286190132426e-08,8.170433369128739e-08,97.35
2,client_2,fc1,fc1.weight,315,20,20,1.0,1.1752864417140587e-09,4.46210517129285e-09,170.15
2,client_2,fc1,fc1.weight,316,20,20,1.0,4.328071603394235e-06,1.0511351615670124e-05,28.7
2,client_2,fc1,fc1.weight,317,20,20,1.0,2.380287363568101e-06,7.458706687027019e-06,30.6
2,client_2,fc1,fc1.weight,318,20,20,1.0,5.994406574227895e-07,9.700155811219299e-07,40.65
2,client_2,fc1,fc1.weight,319,20,20,1.0,2.9772442936351617e-08,1.230936008816864e-07,147.1
2,client_2,fc2,fc2.bias,0,20,20,1.0,9.407091597416189e-07,4.0149684191152545e-06,99.1
2,client_2,fc2,fc2.weight,0,20,20,1.0,6.112498849436543e-07,2.221720081521136e-06,64.6
2,client_2,fc2,fc2.weight,1,20,20,1.0,2.0152509705440026e-08,8.784275326473569e-08,330.6
2,client_2,fc2,fc2.weight,2,20,20,1.0,0.0,0.0,339.0
2,client_2,fc2,fc2.weight,3,20,20,1.0,5.675192534626561e-06,2.376517388478802e-05,66.85
2,client_2,fc2,fc2.weight,4,20,20,1.0,2.739229785220232e-08,8.217748032337067e-08,322.55
2,client_2,fc2,fc2.weight,5,20,20,1.0,2.458154995110817e-07,1.0714849211247771e-06,330.45
2,client_2,fc2,fc2.weight,6,20,20,1.0,3.8330098127564714e-07,1.4905554828175124e-06,91.65
2,client_2,fc2,fc2.weight,7,20,20,1.0,0.0,0.0,344.0
2,client_2,fc2,fc2.weight,8,20,20,1.0,1.9111193815535276e-07,7.859145569222238e-07,111.45
2,client_2,fc2,fc2.weight,9,20,20,1.0,6.733812422006491e-07,2.6137896529206134e-06,86.2
2,client_2,fc2,fc2.weight,10,20,20,1.0,1.0561010443382867e-05,3.366712661291786e-05,45.25
2,client_2,fc2,fc2.weight,11,20,20,1.0,0.0,0.0,348.0
2,client_2,fc2,fc2.weight,12,20,20,1.0,2.8757942714952024e-07,1.1115457584906447e-06,109.75
2,client_2,fc2,fc2.weight,13,20,20,1.0,0.0,0.0,350.0
2,client_2,fc2,fc2.weight,14,20,20,1.0,2.0469427397529215e-08,8.922416545797263e-08,342.9
2,client_2,fc2,fc2.weight,15,20,20,1.0,2.6512417552591634e-07,9.827525629411648e-07,111.65
3,client_3,fc1,fc1.bias,0,20,20,1.0,3.5674951428046883e-08,1.3967788367911696e-07,141.0
3,client_3,fc1,fc1.bias,1,20,20,1.0,1.9961792929734657e-08,8.701143811259809e-08,315.6
3,client_3,fc1,fc1.bias,2,20,20,1.0,0.0,0.0,323.0
3,client_3,fc1,fc1.bias,3,20,20,1.0,9.244775091931767e-07,3.901285871075362e-06,109.85
3,client_3,fc1,fc1.bias,4,20,20,1.0,1.5046730849482827e-08,4.9218026524111476e-08,291.1
3,client_3,fc1,fc1.bias,5,20,20,1.0,2.394956254647695e-07,1.0439372288209969e-06,315.3
3,client_3,fc1,fc1.bias,6,20,20,1.0,4.652820489873725e-09,1.0969498735271402e-08,146.3
3,client_3,fc1,fc1.bias,7,20,20,1.0,0.0,0.0,328.0
3,client_3,fc1,fc1.bias,8,20,20,1.0,9.092731552366035e-07,3.747934985078457e-06,80.45
3,client_3,fc1,fc1.bias,9,20,20,1.0,4.786772135844958e-07,2.0210316923401206e-06,120.4
3,client_3,fc1,fc1.bias,10,20,20,1.0,4.192901358126893e-07,1.6346936362879654e-06,101.65
3,client_3,fc1,fc1.bias,11,20,20,1.0,0.0,0.0,332.0
3,client_3,fc1,fc1.bias,12,20,20,1.0,2.825247533256832e-07,1.1887703064572708e-06,131.15
3,client_3,fc1,fc1.bias,13,20,20,1.0,0.0,0.0,334.0
3,client_3,fc1,fc1.bias,14,20,20,1.0,1.3051935638941358e-07,5.689206846774235e-07,325.3
3,client_3,fc1,fc1.bias,15,20,20,1.0,3.4689662416238005e-08,1.475441839408744e-07,155.3
3,client_3,fc1,fc1.weight,0,20,20,1.0,7.103338159164573e-07,1.79966206902321e-06,56.6
3,client_3,fc1,fc1.weight,1,20,20,1.0,1.5712065038462655e-09,5.804142221357032e-09,168.95
3,client_3,fc1,fc1.weight,2,20,20,1.0,2.713760038686175e-07,7.961539093059933e-07,59.8
3,client_3,fc1,fc1.weight,3,20,20,1.0,3.922697702667729e-08,1.5056470999258132e-07,134.15
3,client_3,fc1,fc1.weight,4,20,20,1.0,7.872605818984302e-08,2.2619145677188188e-07,95.9
3,client_3,fc1,fc1.weight,5,20,20,1.0,7.034809763827915e-08,2.864665898258027e-07,139.45
3,client_3,fc1,fc1.weight,6,20,20,1.0,2.0701047023109071e-07,7.212897506562165e-07,84.75
3,client_3,fc1,fc1.weight,7,20,20,1.0,9.889363151299736e-10,1.7636016598467873e-09,154.6
3,client_3,fc1,fc1.weight,8,20,20,1.0,1.1400869135059663e-08,4.710606380958076e-08,161.55
3,client_3,fc1,fc1.weight,9,20,20,1.0,3.9054113622942825e-09,9.480736082234562e-09,145.55
3,client_3,fc1,fc1.weight,10,20,20,1.0,6.434978394054269e-06,8.198122130260869e-06,6.65
3,client_3,fc1,fc1.weight,11,20,20,1.0,2.8088794912055347e-08,1.0665227690518065e-07,143.35
3,client_3,fc1,fc1.weight,12,20,20,1.0,2.980722242279521e-07,1.1556107978757735e-06,93.9
3,client_3,fc1,fc1.weight,13,20,20,1.0,5.090619201454563e-07,2.0588691994854063e-06,100.6
3,client_3,fc1,fc1.weight,14,20,20,1.0,3.808082075007491e-07,9.635398629268767e-07,57.25
3,client_3,fc1,fc1.weight,15,20,20,1.0,1.7945212221419371e-06,7.426756929431131e-06,88.3
3,client_3,fc1,fc1.weight,16,20,20,1.0,2.512307085034138e-07,2.907094228294926e-07,53.5
3,client_3,fc1,fc1.weight,17,20,20,1.0,1.2953443898212902e-06,4.684121272744038e-06,75.85
3,client_3,fc1,fc1.weight,18,20,20,1.0,4.9601499706235186e-08,8.071981606211913e-08,97.7
3,client_3,fc1,fc1.weight,19,20,20,1.0,2.1887644617276173e-08,6.6905171495336e-08,129.05
3,client_3,fc1,fc1.weight,20,20,20,1.0,4.971368525730213e-08,2.166969301475678e-07,266.65
3,client_3,fc1,fc1.weight,21,20,20,1.0,1.9086739939666585e-07,8.319717055864826e-07,268.45
3,client_3,fc1,fc1.weight,22,20,20,1.0,1.3184563840695773e-08,5.7470181396253374e-08,277.75
3,client_3,fc1,fc1.weight,23,20,20,1.0,1.5619333382232981e-09,6.808309577862492e-09,268.25
3,client_3,fc1,fc1.weight,24,20,20,1.0,1.5161414239628358e-07,6.608707251169857e-07,265.6
3,client_3,fc1,fc1.weight,25,20,20,1.0,2.8866987022979627e-09,1.2582827923766824e-08,264.75
3,client_3,fc1,fc1.weight,26,20,20,1.0,3.0844788057038386e-08,1.344493140755606e-07,259.3
3,client_3,fc1,fc1.weight,27,20,20,1.0,2.4427788503089687e-07,1.0647826149915264e-06,268.05
3,client_3,fc1,fc1.weight,28,20,20,1.0,2.9923601232439976e-07,1.30433953799015e-06,271.2
3,client_3,fc1,fc1.weight,29,20,20,1.0,6.089774018391836e-10,2.6544709535169616e-09,263.3
3,client_3,fc1,fc1.weight,30,20,20,1.0,3.040476759252897e-10,1.3253130933767423e-09,275.75
3,client_3,fc1,fc1.weight,31,20,20,1.0,4.961971100669871e-09,2.162873058858925e-08,274.85
3,client_3,fc1,fc1.weight,32,20,20,1.0,1.6168122840554133e-08,7.047521356872724e-08,290.55
3,client_3,fc1,fc1.weight,33,20,20,1.0,6.986704903511054e-09,3.0454340622744776e-08,291.3
3,client_3,fc1,fc1.weight,34,20,20,1.0,1.5406895670366792e-08,6.71571012608032e-08,298.4
3,client_3,fc1,fc1.weight,35,20,20,1.0,1.376539785269415e-07,6.000197815752559e-07,294.65
3,client_3,fc1,fc1.weight,36,20,20,1.0,4.626067529045486e-10,2.0164560865104183e-09,308.3
3,client_3,fc1,fc1.weight,37,20,20,1.0,2.123780177498702e-07,9.257343172011716e-07,309.25
3,client_3,fc1,fc1.weight,38,20,20,1.0,1.1229798246858991e-07,4.894955571440856e-07,306.85
3,client_3,fc1,fc1.weight,39,20,20,1.0,3.16100431518862e-07,1.3778498370003187e-06,289.8
3,client_3,fc1,fc1.weight,40,20,20,1.0,0.0,0.0,299.8
3,client_3,fc1,fc1.weight,41,20,20,1.0,0.0,0.0,300.8
3,client_3,fc1,fc1.weight,42,20,20,1.0,0.0,0.0,289.2
3,client_3,fc1,fc1.weight,43,20,20,1.0,0.0,0.0,288.4
3,client_3,fc1,fc1.weight,44,20,20,1.0,0.0,0.0,306.45
3,client_3,fc1,fc1.weight,45,20,20,1.0,0.0,0.0,288.65
3,client_3,fc1,fc1.weight,46,20,20,1.0,0.0,0.0,294.35
3,client_3,fc1,fc1.weight,47,20,20,1.0,0.0,0.0,293.3
3,client_3,fc1,fc1.weight,48,20,20,1.0,0.0,0.0,300.25
3,client_3,fc1,fc1.weight,49,20,20,1.0,0.0,0.0,297.85
3,client_3,fc1,fc1.weight,50,20,20,1.0,0.0,0.0,296.75
3,client_3,fc1,fc1.weight,51,20,20,1.0,0.0,0.0,295.75
3,client_3,fc1,fc1.weight,52,20,20,1.0,0.0,0.0,294.7
3,client_3,fc1,fc1.weight,53,20,20,1.0,0.0,0.0,293.7
3,client_3,fc1,fc1.weight,54,20,20,1.0,0.0,0.0,293.05
3,client_3,fc1,fc1.weight,55,20,20,1.0,0.0,0.0,284.6
3,client_3,fc1,fc1.weight,56,20,20,1.0,0.0,0.0,281.9
3,client_3,fc1,fc1.weight,57,20,20,1.0,0.0,0.0,280.9
3,client_3,fc1,fc1.weight,58,20,20,1.0,0.0,0.0,287.25
3,client_3,fc1,fc1.weight,59,20,20,1.0,0.0,0.0,285.7
3,client_3,fc1,fc1.weight,60,20,20,1.0,1.154013556462169e-07,4.235353672530868e-07,104.7
3,client_3,fc1,fc1.weight,61,20,20,1.0,1.0691455063353357e-06,4.399667768778503e-06,105.95
3,client_3,fc1,fc1.weight,62,20,20,1.0,1.7934348516490673e-06,5.710063518149523e-06,24.2
3,client_3,fc1,fc1.weight,63,20,20,1.0,2.001855346064549e-08,7.303899648645662e-08,138.9
3,client_3,fc1,fc1.weight,64,20,20,1.0,9.035224991136084e-07,3.8181874153812105e-06,115.65
3,client_3,fc1,fc1.weight,65,20,20,1.0,2.801164435926873e-06,1.0627805832822667e-05,54.85
3,client_3,fc1,fc1.weight,66,20,20,1.0,3.739711480650262e-06,1.399664068980953e-05,64.25
3,client_3,fc1,fc1.weight,67,20,20,1.0,1.8860280586792834e-07,5.487452333090778e-07,102.4
3,client_3,fc1,fc1.weight,68,20,20,1.0,1.5955405781454666e-07,6.537454102338902e-07,138.7
3,client_3,fc1,fc1.weight,69,20,20,1.0,8.908295699425195e-07,3.0173258023222817e-06,60.55
3,client_3,fc1,fc1.weight,70,20,20,1.0,4.981679887805513e-06,2.0429524509482596e-06,9.4
3,client_3,fc1,fc1.weight,71,20,20,1.0,1.4189451078006066e-06,5.432364469251286e-06,75.2
3,client_3,fc1,fc1.weight,72,20,20,1.0,1.3025015095605163e-06,4.695467503169348e-06,75.2
3,client_3,fc1,fc1.weight,73,20,20,1.0,6.783701233905497e-06,2.800584773752006e-05,80.45
3,client_3,fc1,fc1.weight,74,20,20,1.0,3.0539848746687082e-06,5.395027695976345e-06,31.8
3,client_3,fc1,fc1.weight,75,20,20,1.0,1.8483909562137108e-06,7.573017116973032e-06,78.15
3,client_3,fc1,fc1.weight,76,20,20,1.0,5.826370460226826e-06,6.420290384701739e-06,6.5
3,client_3,fc1,fc1.weight,77,20,20,1.0,2.4322373293923782e-06,1.0061572504204614e-05,85.4
3,client_3,fc1,fc1.weight,78,20,20,1.0,3.713356581158678e-06,6.63696945339687e-06,15.75
3,client_3,fc1,fc1.weight,79,20,20,1.0,2.4820967788244124e-06,1.0610892034181161e-05,98.5
3,client_3,fc1,fc1.weight,80,20,20,1.0,5.664591595788693e-08,2.0666939738957112e-07,253.45
3,client_3,fc1,fc1.weight,81,20,20,1.0,3.747506220008745e-07,1.3973461883556247e-06,241.55
3,client_3,fc1,fc1.weight,82,20,20,1.0,4.4467042253359954e-07,1.661942650676657e-06,244.35
3,client_3,fc1,fc1.weight,83,20,20,1.0,1.981728328104282e-07,5.694958528878294e-07,246.55
3,client_3,fc1,fc1.weight,84,20,20,1.0,2.3186458641966112e-08,7.124521011586456e-08,252.05
3,client_3,fc1,fc1.weight,85,20,20,1.0,4.540784190876224e-08,1.7811407336976882e-07,249.9
3,client_3,fc1,fc1.weight,86,20,20,1.0,1.1280144388003954e-09,3.3537455784180622e-09,264.7
3,client_3,fc1,fc1.weight,87,20,20,1.0,1.082599260371353e-06,2.3820163323738445e-06,230.15
3,client_3,fc1,fc1.weight,88,20,20,1.0,7.58373815523683e-08,2.7851527663707127e-07,246.5
3,client_3,fc1,fc1.weight,89,20,20,1.0,2.962143944174045e-06,1.104646614336201e-05,229.15
3,client_3,fc1,fc1.weight,90,20,20,1.0,2.3936075592700946e-07,5.979310269408616e-07,234.3
3,client_3,fc1,fc1.weight,91,20,20,1.0,2.1658150606285176e-07,8.318483389592791e-07,237.65
3,client_3,fc1,fc1.weight,92,20,20,1.0,4.1415656681920154e-08,1.2412105307602384e-07,241.05
3,client_3,fc1,fc1.weight,93,20,20,1.0,1.7571846071034927e-10,5.404527094101223e-10,253.1
3,client_3,fc1,fc1.weight,94,20,20,1.0,6.388357771669462e-08,1.9879879791089614e-07,236.05
3,client_3,fc1,fc1.weight,95,20,20,1.0,6.933147194036565e-11,2.1861312386951446e-10,251.8
3,client_3,fc1,fc1.weight,96,20,20,1.0,2.944930134134438e-05,0.00012588639576336034,215.35
3,client_3,fc1,fc1.weight,97,20,20,1.0,6.959847443610556e-06,3.0175579861439066e-05,221.4
3,client_3,fc1,fc1.weight,98,20,20,1.0,5.174112967409882e-07,2.0753123746411536e-06,220.5
3,client_3,fc1,fc1.weight,99,20,20,1.0,1.1860478155156784e-07,4.2078917974540253e-07,225.8
3,client_3,fc1,fc1.weight,100,20,20,1.0,7.05088837094081e-08,3.073410987111712e-07,250.7
3,client_3,fc1,fc1.weight,101,20,20,1.0,1.3484735745805664e-07,5.877860039631747e-07,248.6
3,client_3,fc1,fc1.weight,102,20,20,1.0,1.925244141887106e-09,8.391944656129575e-09,250.4
3,client_3,fc1,fc1.weight,103,20,20,1.0,3.0789873761705167e-09,1.3420994821164734e-08,247.85
3,client_3,fc1,fc1.weight,104,20,20,1.0,1.159660953931052e-08,5.054844906955433e-08,243.0
3,client_3,fc1,fc1.weight,105,20,20,1.0,3.6035532957612307e-08,1.5707524653886138e-07,239.45
3,client_3,fc1,fc1.weight,106,20,20,1.0,1.056534529197961e-07,4.605327243135235e-07,233.85
3,client_3,fc1,fc1.weight,107,20,20,1.0,2.9820566851412875e-07,1.2998483734440761e-06,228.7
3,client_3,fc1,fc1.weight,108,20,20,1.0,1.8150261738014706e-09,7.9115156714819e-09,234.1
3,client_3,fc1,fc1.weight,109,20,20,1.0,5.013292593503138e-07,2.1852435789481112e-06,220.4
3,client_3,fc1,fc1.weight,110,20,20,1.0,4.243298334927204e-09,1.8496108629242086e-08,226.5
3,client_3,fc1,fc1.weight,111,20,20,1.0,3.2199722888037743e-10,1.4035533807897016e-09,226.25
3,client_3,fc1,fc1.weight,112,20,20,1.0,3.4397560355614585e-10,1.4993548949446498e-09,225.25
3,client_3,fc1,fc1.weight,113,20,20,1.0,7.754419328875883e-10,3.3800730220408466e-09,222.85
3,client_3,fc1,fc1.weight,114,20,20,1.0,2.200417839048896e-07,9.591398993978286e-07,215.25
3,client_3,fc1,fc1.weight,115,20,20,1.0,1.707526394056913e-07,7.442934995122494e-07,214.85
3,client_3,fc1,fc1.weight,116,20,20,1.0,1.763815404842717e-09,7.688293104769684e-09,218.35
3,client_3,fc1,fc1.weight,117,20,20,1.0,1.0209138963546138e-06,4.450060504266119e-06,207.8
3,client_3,fc1,fc1.weight,118,20,20,1.0,3.1566216875944517e-07,1.3759394939213036e-06,209.25
3,client_3,fc1,fc1.weight,119,20,20,1.0,6.778579518140759e-07,2.9547143100330206e-06,206.6
3,client_3,fc1,fc1.weight,120,20,20,1.0,2.1741796471408394e-06,5.813262671746486e-06,42.55
3,client_3,fc1,fc1.weight,121,20,20,1.0,1.2612156902901865e-08,2.4996174086444037e-08,130.7
3,client_3,fc1,fc1.weight,122,20,20,1.0,4.912969029019498e-07,1.7500826459909094e-06,61.7
3,client_3,fc1,fc1.weight,123,20,20,1.0,8.56512723803281e-11,2.0814446344407547e-10,178.45
3,client_3,fc1,fc1.weight,124,20,20,1.0,5.3655756176995696e-08,1.0897778816859813e-07,95.9
3,client_3,fc1,fc1.weight,125,20,20,1.0,1.529720011255592e-07,6.207123134539341e-07,118.25
3,client_3,fc1,fc1.weight,126,20,20,1.0,7.534857683233476e-06,3.1347144192874664e-05,39.05
3,client_3,fc1,fc1.weight,127,20,20,1.0,3.0120160234847757e-07,5.92396574913193e-07,51.9
3,client_3,fc1,fc1.weight,128,20,20,1.0,3.762120038179682e-09,1.3967746346520793e-08,162.35
3,client_3,fc1,fc1.weight,129,20,20,1.0,6.99299835812961e-07,2.5126531499342632e-06,64.45
3,client_3,fc1,fc1.weight,130,20,20,1.0,5.735904486270371e-07,1.681924780286714e-06,59.5
3,client_3,fc1,fc1.weight,131,20,20,1.0,8.751375156143548e-09,1.6697667958327956e-08,127.75
3,client_3,fc1,fc1.weight,132,20,20,1.0,4.100361170192648e-08,1.5545231254136025e-07,127.05
3,client_3,fc1,fc1.weight,133,20,20,1.0,3.201694405582933e-07,1.311888382786913e-06,107.75
3,client_3,fc1,fc1.weight,134,20,20,1.0,9.638620139096333e-06,3.479965353938854e-05,18.6
3,client_3,fc1,fc1.weight,135,20,20,1.0,6.353690529425915e-07,2.463734242355649e-06,93.5
3,client_3,fc1,fc1.weight,136,20,20,1.0,7.806757410383503e-08,2.4478471040644345e-07,109.65
3,client_3,fc1,fc1.weight,137,20,20,1.0,1.472211553655428e-07,5.099096628162814e-07,91.15
3,client_3,fc1,fc1.weight,138,20,20,1.0,2.9282121925074036e-08,4.170923314655358e-08,96.85
3,client_3,fc1,fc1.weight,139,20,20,1.0,1.567307749764102e-08,4.118067043883453e-08,131.0
3,client_3,fc1,fc1.weight,140,20,20,1.0,0.0,0.0,214.4
3,client_3,fc1,fc1.weight,141,20,20,1.0,0.0,0.0,213.4
3,client_3,fc1,fc1.weight,142,20,20,1.0,0.0,0.0,212.4
3,client_3,fc1,fc1.weight,143,20,20,1.0,0.0,0.0,211.4
3,client_3,fc1,fc1.weight,144,20,20,1.0,0.0,0.0,210.4
3,client_3,fc1,fc1.weight,145,20,20,1.0,0.0,0.0,209.4
3,client_3,fc1,fc1.weight,146,20,20,1.0,0.0,0.0,208.4
3,client_3,fc1,fc1.weight,147,20,20,1.0,0.0,0.0,207.4
3,client_3,fc1,fc1.weight,148,20,20,1.0,0.0,0.0,206.4
3,client_3,fc1,fc1.weight,149,20,20,1.0,0.0,0.0,205.4
3,client_3,fc1,fc1.weight,150,20,20,1.0,0.0,0.0,211.75
3,client_3,fc1,fc1.weight,151,20,20,1.0,0.0,0.0,210.3
3,client_3,fc1,fc1.weight,152,20,20,1.0,0.0,0.0,208.75
3,client_3,fc1,fc1.weight,153,20,20,1.0,0.0,0.0,207.5
3,client_3,fc1,fc1.weight,154,20,20,1.0,0.0,0.0,206.3
3,client_3,fc1,fc1.weight,155,20,20,1.0,0.0,0.0,205.2
3,client_3,fc1,fc1.weight,156,20,20,1.0,0.0,0.0,204.1
3,client_3,fc1,fc1.weight,157,20,20,1.0,0.0,0.0,202.4
3,client_3,fc1,fc1.weight,158,20,20,1.0,0.0,0.0,201.3
3,client_3,fc1,fc1.weight,159,20,20,1.0,0.0,0.0,209.45
3,client_3,fc1,fc1.weight,160,20,20,1.0,2.335482087101326e-06,4.800489610083021e-06,25.55
3,client_3,fc1,fc1.weight,161,20,20,1.0,1.430900948612574e-09,6.0103405382557475e-09,172.85
3,client_3,fc1,fc1.weight,162,20,20,1.0,5.237404363764969e-07,2.0430242789638692e-06,79.7
3,client_3,fc1,fc1.weight,163,20,20,1.0,5.029550541298458e-08,1.1913419078627154e-07,99.55
3,client_3,fc1,fc1.weight,164,20,20,1.0,4.703071476348276e-08,1.950986389750759e-07,148.15
3,client_3,fc1,fc1.weight,165,20,20,1.0,8.462869414276007e-07,3.050705215958195e-06,89.1
3,client_3,fc1,fc1.weight,166,20,20,1.0,1.5983561059806917e-06,5.635352566777872e-06,49.35
3,client_3,fc1,fc1.weight,167,20,20,1.0,1.9525719562984987e-06,6.604330403356043e-06,46.25
3,client_3,fc1,fc1.weight,168,20,20,1.0,2.0804167797112277e-07,8.417904362367756e-07,121.3
3,client_3,fc1,fc1.weight,169,20,20,1.0,1.9669682507661436e-06,6.1780877347462944e-06,26.0
3,client_3,fc1,fc1.weight,170,20,20,1.0,1.975511588514327e-06,3.6033011457911196e-06,38.6
3,client_3,fc1,fc1.weight,171,20,20,1.0,3.841898842219275e-09,1.597753244685815e-08,171.55
3,client_3,fc1,fc1.weight,172,20,20,1.0,7.876414238257063e-08,2.9775321177557887e-07,142.45
3,client_3,fc1,fc1.weight,173,20,20,1.0,3.7859506008333654e-07,1.509961777745715e-06,116.4
3,client_3,fc1,fc1.weight,174,20,20,1.0,1.7503442852468113e-07,6.514975135358825e-07,105.2
3,client_3,fc1,fc1.weight,175,20,20,1.0,7.067247959947638e-09,2.892804840055827e-08,160.9
3,client_3,fc1,fc1.weight,176,20,20,1.0,1.6806934105198642e-06,6.22700807916006e-06,75.2
3,client_3,fc1,fc1.weight,177,20,20,1.0,1.8788952015937056e-08,6.52196801155541e-08,137.65
3,client_3,fc1,fc1.weight,178,20,20,1.0,5.33097177388836e-07,1.0047782839540547e-06,68.05
3,client_3,fc1,fc1.weight,179,20,20,1.0,6.406675214006702e-08,2.723507818736627e-07,148.95
3,client_3,fc1,fc1.weight,180,20,20,1.0,3.5324826500371386e-06,8.428916613105048e-06,26.65
3,client_3,fc1,fc1.weight,181,20,20,1.0,2.236139850259083e-08,5.960618320755218e-08,117.6
3,client_3,fc1,fc1.weight,182,20,20,1.0,1.91216004452599e-07,1.3890706352312054e-07,51.1
3,client_3,fc1,fc1.weight,183,20,20,1.0,4.892893325159214e-08,2.0982011388577769e-07,157.2
3,client_3,fc1,fc1.weight,184,20,20,1.0,1.2620884191959311e-09,2.820354356250225e-09,155.95
3,client_3,fc1,fc1.weight,185,20,20,1.0,1.2686219896606383e-07,5.083879089438977e-07,131.35
3,client_3,fc1,fc1.weight,186,20,20,1.0,2.1433223655331622e-07,7.66958991257441e-07,85.5
3,client_3,fc1,fc1.weight,187,20,20,1.0,1.2601946679291486e-06,3.6124825056411215e-06,38.85
3,client_3,fc1,fc1.weight,188,20,20,1.0,4.692826112288103e-09,1.0379260202317272e-08,148.65
3,client_3,fc1,fc1.weight,189,20,20,1.0,1.8877509923992397e-07,6.148480591184389e-07,89.0
3,client_3,fc1,fc1.weight,190,20,20,1.0,2.2503231427162263e-07,1.6964651692403438e-07,51.0
3,client_3,fc1,fc1.weight,191,20,20,1.0,9.255761665559216e-08,3.3142500351131104e-07,125.8
3,client_3,fc1,fc1.weight,192,20,20,1.0,2.8860164785760034e-08,6.217397008953367e-08,109.8
3,client_3,fc1,fc1.weight,193,20,20,1.0,3.4482640265121044e-07,1.3896922226394082e-06,110.15
3,client_3,fc1,fc1.weight,194,20,20,1.0,2.2902841632301475e-08,8.592889010934847e-08,141.75
3,client_3,fc1,fc1.weight,195,20,20,1.0,1.4151573779729032e-06,5.736773361284058e-06,87.35
3,client_3,fc1,fc1.weight,196,20,20,1.0,4.194682632885361e-06,1.0148187105057207e-05,18.0
3,client_3,fc1,fc1.weight,197,20,20,1.0,9.239950245358065e-08,2.895883066446523e-07,123.05
