round,client_id,client_name,ref_client_ids,aggregation_client_ids,num_refs,importance_values_for_refs
17,7,client_7,"[7, 6, 4, 9, 8]","[7, 6, 4, 9, 8]",5,"[1.0, 2.553158760070801, 2.0818939208984375, 1.494168996810913, 1.2113103866577148]"
17,8,client_8,"[8, 3, 4, 2, 9]","[8, 3, 4, 2, 9]",5,"[1.0, 2.6620230674743652, 1.2138770818710327, 0.5309364199638367, 0.4684532880783081]"
17,9,client_9,"[9, 6, 3, 4, 8]","[9, 6, 3, 4, 8]",5,"[1.0, 2.2710354328155518, 2.0036723613739014, 1.306148886680603, 0.39241474866867065]"
18,1,client_1,"[1, 4, 8, 9, 2]","[1, 4, 8, 9, 2]",5,"[1.0, 2.8808701038360596, 1.6249114274978638, 1.6074652671813965, 0.9737085103988647]"
18,2,client_2,"[2, 3, 9, 4, 7]","[2, 3, 9, 4, 7]",5,"[1.0, 2.3461203575134277, 1.3692091703414917, 1.1062965393066406, 0.2866862416267395]"
18,3,client_3,"[3, 6, 4, 8, 7]","[3, 6, 4, 8, 7]",5,"[1.0, 2.175757884979248, 0.3065205216407776, -0.1334877610206604, -0.160712331533432]"
18,4,client_4,"[4, 6, 3, 9, 8]","[4, 6, 3, 9, 8]",5,"[1.0, 2.159566640853882, 0.7403672337532043, 0.5995655655860901, 0.0563369058072567]"
18,5,client_5,"[5, 6, 9, 2, 7]","[5, 6, 9, 2, 7]",5,"[1.0, 4.827109336853027, 1.8089478015899658, 1.1559498310089111, 0.9537448883056641]"
18,6,client_6,"[6, 3, 8, 9, 4]","[6, 3, 8, 9, 4]",5,"[1.0, 0.9303721785545349, -0.045643292367458344, -0.21998009085655212, -0.339638352394104]"
18,7,client_7,"[7, 6, 4, 9, 8]","[7, 6, 4, 9, 8]",5,"[1.0, 2.7943265438079834, 2.3293826580047607, 1.6322460174560547, 1.4429295063018799]"
18,8,client_8,"[8, 3, 4, 2, 9]","[8, 3, 4, 2, 9]",5,"[1.0, 3.1545145511627197, 1.3011844158172607, 0.6176668405532837, 0.49853500723838806]"
18,9,client_9,"[9, 6, 3, 4, 8]","[9, 6, 3, 4, 8]",5,"[1.0, 2.521367311477661, 2.390238046646118, 1.394602656364441, 0.4206998944282532]"
19,1,client_1,"[1, 4, 8, 9, 2]","[1, 4, 8, 9, 2]",5,"[1.0, 3.185199737548828, 1.8350253105163574, 1.7203869819641113, 1.0518900156021118]"
19,2,client_2,"[2, 3, 9, 4, 7]","[2, 3, 9, 4, 7]",5,"[1.0, 2.819369077682495, 1.4678982496261597, 1.2253799438476562, 0.2890372574329376]"
19,3,client_3,"[3, 6, 4, 8, 9]","[3, 6, 4, 8, 9]",5,"[1.0, 2.506924629211426, 0.3209907114505768, -0.12267360091209412, -0.16703423857688904]"
19,4,client_4,"[4, 6, 3, 9, 8]","[4, 6, 3, 9, 8]",5,"[1.0, 2.486039161682129, 0.856989324092865, 0.6172649264335632, 0.08279398083686829]"
19,5,client_5,"[5, 6, 9, 2, 7]","[5, 6, 9, 2, 7]",5,"[1.0, 5.447124481201172, 1.8964109420776367, 1.2684204578399658, 0.9871591329574585]"
19,6,client_6,"[6, 3, 8, 9, 4]","[6, 3, 8, 9, 4]",5,"[1.0, 1.2514785528182983, 0.04859078675508499, -0.2316139042377472, -0.3386259377002716]"
19,7,client_7,"[7, 6, 4, 9, 8]","[7, 6, 4, 9, 8]",5,"[1.0, 3.0323286056518555, 2.5690083503723145, 1.7620035409927368, 1.7169835567474365]"
19,8,client_8,"[8, 3, 4, 2, 9]","[8, 3, 4, 2, 9]",5,"[1.0, 3.7199952602386475, 1.375858187675476, 0.7054678797721863, 0.5217028260231018]"
19,9,client_9,"[9, 3, 6, 4, 8]","[9, 3, 6, 4, 8]",5,"[1.0, 2.870116949081421, 2.7454166412353516, 1.466667652130127, 0.4465286135673523]"
20,1,client_1,"[1, 4, 8, 9, 2]","[1, 4, 8, 9, 2]",5,"[1.0, 3.492159605026245, 2.070071220397949, 1.8283989429473877, 1.1315604448318481]"
20,2,client_2,"[2, 3, 9, 4, 7]","[2, 3, 9, 4, 7]",5,"[1.0, 3.3615493774414062, 1.55350923538208, 1.3323700428009033, 0.2902282178401947]"
20,3,client_3,"[3, 6, 4, 8, 1]","[3, 6, 4, 8, 1]",5,"[1.0, 2.8569576740264893, 0.31981462240219116, -0.11165191233158112, -0.16970646381378174]"
20,4,client_4,"[4, 6, 3, 9, 8]","[4, 6, 3, 9, 8]",5,"[1.0, 2.8499021530151367, 0.9915250539779663, 0.6280973553657532, 0.11540811508893967]"
20,5,client_5,"[5, 6, 9, 2, 7]","[5, 6, 9, 2, 7]",5,"[1.0, 6.118710517883301, 1.9730093479156494, 1.3813084363937378, 1.0143303871154785]"
20,6,client_6,"[6, 3, 8, 9, 4]","[6, 3, 8, 9, 4]",5,"[1.0, 1.636452555656433, 0.15055274963378906, -0.2510325014591217, -0.34578749537467957]"
20,7,client_7,"[7, 6, 4, 8, 9]","[7, 6, 4, 8, 9]",5,"[1.0, 3.291577100753784, 2.7888011932373047, 2.0202925205230713, 1.8805058002471924]"
20,8,client_8,"[8, 3, 4, 2, 9]","[8, 3, 4, 2, 9]",5,"[1.0, 4.362621307373047, 1.4343267679214478, 0.794975757598877, 0.5385127067565918]"
20,9,client_9,"[9, 3, 6, 4, 8]","[9, 3, 6, 4, 8]",5,"[1.0, 3.451589584350586, 2.937326431274414, 1.519385814666748, 0.4688417613506317]"
